trunc_time,open_price,high_price,low_price,close_price,volume
2022-11-08,15500,16550,15300,16450,22034700
2022-11-09,16800,17050,15800,16250,35899100
2022-11-10,16000,16200,15150,15150,37391500
2022-11-11,15600,16200,15450,15600,39517200
2022-11-14,15450,16100,14850,15850,36929800
2022-11-15,15750,16000,14850,15100,27646400
2022-11-16,14800,16150,14450,16150,29344400
2022-11-17,16900,17250,16600,17200,35148700
2022-11-18,16950,17650,16450,17100,32563700
2022-11-21,17300,17400,16700,16700,17502900
2022-11-22,16600,17800,16600,16900,30775500
2022-11-23,16900,17900,16900,17500,25665600
2022-11-24,17300,18200,16900,18200,18314400
2022-11-25,18500,18950,18000,18900,24962000
